add type,check_flag,check info,check time(ns),check time and rr(ns)
QueryType.A,True,,8125,13234
QueryType.A,True,,7450,11690
QueryType.A,True,,9418,13716
QueryType.A,True,,7703,12054
QueryType.A,True,,9218,13490
QueryType.A,True,,8725,12879
QueryType.A,True,,10469,14640
QueryType.A,True,,9487,13816
QueryType.A,True,,7294,11673
QueryType.A,True,,9666,21764
QueryType.A,True,,7532,11729
QueryType.A,True,,8194,12355
QueryType.A,True,,9401,13792
QueryType.A,True,,10759,14955
QueryType.A,True,,9278,13582
QueryType.A,True,,7570,11785
QueryType.A,True,,7373,11703
QueryType.A,True,,8959,13146
QueryType.A,True,,7500,11820
QueryType.A,True,,15370,20366
QueryType.A,True,,9556,13882
QueryType.A,True,,8412,12809
QueryType.A,True,,10938,15313
QueryType.A,True,,7614,12064
QueryType.A,True,,8665,12820
QueryType.A,True,,10284,14457
QueryType.A,True,,8102,12428
QueryType.A,True,,11050,15318
QueryType.A,True,,8891,13177
QueryType.A,True,,9155,13538
QueryType.A,True,,9896,14443
QueryType.A,True,,8780,13089
QueryType.A,True,,9082,13321
QueryType.A,True,,8411,12553
QueryType.A,True,,10564,14673
QueryType.A,True,,9754,14338
QueryType.A,True,,7641,11933
QueryType.A,True,,10553,14766
QueryType.A,True,,8263,12501
QueryType.A,True,,7559,11792
QueryType.A,True,,10558,14795
QueryType.A,True,,10260,14541
QueryType.A,True,,9650,13912
QueryType.A,True,,7447,11794
QueryType.A,True,,7738,12036
QueryType.A,True,,10422,15446
QueryType.A,True,,7408,12375
QueryType.A,True,,7596,14139
QueryType.A,True,,13909,18395
QueryType.A,True,,8683,12954
QueryType.A,True,,10298,14483
QueryType.A,True,,7439,11880
QueryType.A,True,,7319,11692
QueryType.A,True,,10976,15257
QueryType.A,True,,7433,11618
QueryType.A,True,,11182,15515
QueryType.A,True,,8758,13082
QueryType.A,True,,8691,12888
QueryType.A,True,,9191,13392
QueryType.A,True,,8153,12309
QueryType.A,True,,9240,13502
QueryType.A,True,,7463,11652
QueryType.A,True,,9221,13582
QueryType.A,True,,10683,14868
QueryType.A,True,,7821,12148
QueryType.A,True,,10166,14396
QueryType.A,True,,8751,13011
QueryType.A,True,,9188,13549
QueryType.A,True,,9961,14283
QueryType.A,True,,9873,14162
QueryType.A,True,,9865,14160
QueryType.A,True,,9400,13459
QueryType.A,True,,8605,12949
QueryType.A,True,,10639,15756
QueryType.A,True,,7559,11723
QueryType.A,True,,7261,11532
QueryType.A,True,,12646,25076
QueryType.A,True,,8429,12757
QueryType.A,True,,11194,15503
QueryType.A,True,,7823,12305
QueryType.A,True,,8528,12822
QueryType.A,True,,10799,15045
QueryType.A,True,,7584,11746
QueryType.A,True,,11198,15469
QueryType.A,True,,7622,12327
QueryType.A,True,,7328,11587
QueryType.A,True,,9340,13494
QueryType.A,True,,8233,12525
QueryType.A,True,,11846,16130
QueryType.A,True,,8272,12459
QueryType.A,True,,9481,13856
QueryType.A,True,,11228,15450
QueryType.A,True,,7973,12462
QueryType.A,True,,8077,12549
QueryType.A,True,,9790,14093
QueryType.A,True,,9159,13483
QueryType.A,True,,9515,14035
QueryType.A,True,,10575,17679
QueryType.A,True,,7752,12103
QueryType.A,True,,9612,13699
QueryType.A,True,,7700,12807
QueryType.A,True,,11376,15559
QueryType.A,True,,7949,12340
QueryType.A,True,,7403,11636
QueryType.A,True,,22404,26643
QueryType.A,True,,7202,11525
QueryType.A,True,,9668,13880
QueryType.A,True,,8402,12618
QueryType.A,True,,8018,12300
QueryType.A,True,,11120,15323
QueryType.A,True,,7928,12280
QueryType.A,True,,11888,16175
QueryType.A,True,,7596,11839
QueryType.A,True,,7077,11469
QueryType.A,True,,9488,13692
QueryType.A,True,,7312,11488
QueryType.A,True,,7269,11457
QueryType.A,True,,9487,13851
QueryType.A,True,,9863,14060
QueryType.A,True,,9510,13846
QueryType.A,True,,10068,14581
QueryType.A,True,,7216,11393
QueryType.A,True,,9890,14210
QueryType.A,True,,7903,12231
QueryType.A,True,,9507,13858
QueryType.A,True,,9019,13181
QueryType.A,True,,7531,12573
QueryType.A,True,,9525,13747
QueryType.A,True,,7799,12150
QueryType.A,True,,10717,14890
QueryType.A,True,,7489,11866
QueryType.A,True,,7449,11733
QueryType.A,True,,13959,18117
QueryType.A,True,,8275,12602
QueryType.A,True,,11122,15415
QueryType.A,True,,7555,11843
QueryType.A,True,,8028,12298
QueryType.A,True,,9497,13528
QueryType.A,True,,7681,11905
QueryType.A,True,,9486,13623
QueryType.A,True,,9316,13580
QueryType.A,True,,8645,13026
QueryType.A,True,,9309,13547
QueryType.A,True,,8393,12796
QueryType.A,True,,8201,12864
QueryType.A,True,,9891,14374
QueryType.A,True,,10242,14620
QueryType.A,True,,10098,17232
QueryType.A,True,,8437,12770
QueryType.A,True,,7936,12147
QueryType.A,True,,9224,13476
QueryType.A,True,,7834,11994
QueryType.A,True,,10112,14235
QueryType.A,True,,9643,23070
QueryType.A,True,,8943,13493
QueryType.A,True,,11314,15744
QueryType.A,True,,8378,12919
QueryType.A,True,,15481,19869
QueryType.A,True,,7393,11778
QueryType.A,True,,8840,13026
QueryType.A,True,,11770,16185
QueryType.A,True,,7524,11955
QueryType.A,True,,7769,12024
QueryType.A,True,,9247,13386
QueryType.A,True,,7573,11841
QueryType.A,True,,9771,13986
QueryType.A,True,,7904,12182
QueryType.A,True,,9764,13900
QueryType.A,True,,9374,13590
QueryType.A,True,,7263,11365
QueryType.A,True,,10237,14519
QueryType.A,True,,9060,13235
QueryType.A,True,,9634,13957
QueryType.A,True,,9308,13443
QueryType.A,True,,9823,14063
QueryType.A,True,,9421,13626
QueryType.A,True,,8598,12845
QueryType.A,True,,7563,11947
QueryType.A,True,,9217,13413
QueryType.A,True,,7398,11720
QueryType.A,True,,9975,14889
QueryType.A,True,,10785,14914
QueryType.A,True,,7363,11763
QueryType.A,True,,9301,13481
QueryType.A,True,,7621,12091
QueryType.A,True,,7094,11105
QueryType.A,True,,9569,13834
QueryType.A,True,,8434,12493
QueryType.A,True,,11262,15608
QueryType.A,True,,7765,11998
QueryType.A,True,,8258,12489
QueryType.A,True,,10273,14771
QueryType.A,True,,9117,13506
QueryType.A,True,,9614,13717
QueryType.A,True,,7975,12303
QueryType.A,True,,10545,14836
QueryType.A,True,,11032,15946
QueryType.A,True,,7634,13862
QueryType.A,True,,8999,13248
QueryType.A,True,,7428,11738
QueryType.A,True,,9133,13313
QueryType.A,True,,10619,14683
QueryType.A,True,,11310,15491
QueryType.A,True,,9669,14010
QueryType.A,True,,7496,11666
QueryType.A,True,,9348,13519
QueryType.A,True,,9922,14895
QueryType.A,True,,7370,11759
QueryType.A,True,,7656,11863
QueryType.A,True,,11142,15334
QueryType.A,True,,9745,13871
QueryType.A,True,,9294,13386
QueryType.A,True,,8839,12977
QueryType.A,True,,7612,11801
QueryType.A,True,,10919,15056
QueryType.A,True,,7572,11876
QueryType.A,True,,11625,15854
QueryType.A,True,,9082,13462
QueryType.A,True,,9025,13473
QueryType.A,True,,10222,14390
QueryType.A,True,,8612,12996
QueryType.A,True,,11755,16072
QueryType.A,True,,7601,11976
QueryType.A,True,,10689,14799
QueryType.A,True,,11308,15477
QueryType.A,True,,7654,11856
QueryType.A,True,,9530,13728
QueryType.A,True,,8234,12391
QueryType.A,True,,7629,11851
QueryType.A,True,,9816,14291
QueryType.A,True,,9671,21961
QueryType.A,True,,8533,12773
QueryType.A,True,,10120,14715
QueryType.A,True,,7174,12305
QueryType.A,True,,9470,13673
QueryType.A,True,,7302,11584
QueryType.A,True,,7571,11747
QueryType.A,True,,12184,16394
QueryType.A,True,,7474,11846
QueryType.A,True,,10909,15001
QueryType.A,True,,8533,12847
QueryType.A,True,,8167,12505
QueryType.A,True,,10477,14802
QueryType.A,True,,8440,12619
QueryType.A,True,,16366,20583
QueryType.A,True,,8599,12971
QueryType.A,True,,7936,12470
QueryType.A,True,,10244,16680
QueryType.A,True,,7587,11871
QueryType.A,True,,10606,14764
QueryType.A,True,,8083,12263
QueryType.A,True,,10892,15092
QueryType.A,True,,9613,13860
QueryType.A,True,,7589,12046
QueryType.A,True,,7495,11773
QueryType.A,True,,9177,13296
QueryType.A,True,,7576,11954
QueryType.A,True,,10388,14459
QueryType.A,True,,10358,14656
QueryType.A,True,,7460,11728
QueryType.A,True,,9429,14430
QueryType.A,True,,7338,11538
QueryType.A,True,,9944,14330
QueryType.A,True,,7474,11724
QueryType.A,True,,8359,12512
QueryType.A,True,,10983,15352
QueryType.A,True,,7457,11624
QueryType.A,True,,15524,19628
QueryType.A,True,,7529,11716
QueryType.A,True,,7626,11847
QueryType.A,True,,10057,14276
QueryType.A,True,,7594,11741
QueryType.A,True,,12077,16508
QueryType.A,True,,7217,11495
QueryType.A,True,,7962,12177
QueryType.A,True,,9247,13528
QueryType.A,True,,8203,12686
QueryType.A,True,,8231,12750
QueryType.A,True,,9217,13559
QueryType.A,True,,9619,13935
QueryType.A,True,,9778,14052
QueryType.A,True,,8289,12711
QueryType.A,True,,8678,13043
QueryType.A,True,,10162,14312
QueryType.A,True,,7914,12129
QueryType.A,True,,10267,14526
QueryType.A,True,,9292,13559
QueryType.A,True,,7413,12368
QueryType.A,True,,10458,14778
QueryType.A,True,,8645,13102
QueryType.A,True,,9655,13821
QueryType.A,True,,18267,22437
QueryType.A,True,,7343,11826
QueryType.A,True,,12399,16456
QueryType.A,True,,7232,11388
QueryType.A,True,,9593,13854
QueryType.A,True,,8437,13047
QueryType.A,True,,9995,16426
QueryType.A,True,,10120,14465
QueryType.A,True,,7648,12109
QueryType.A,True,,10008,14266
QueryType.A,True,,9677,14095
QueryType.A,True,,8408,12666
QueryType.A,True,,9271,13621
QueryType.A,True,,7643,12001
QueryType.A,True,,7418,11592
QueryType.A,True,,9536,14169
QueryType.A,True,,10800,23184
QueryType.A,True,,11378,15675
QueryType.A,True,,7686,11862
QueryType.A,True,,7547,11923
QueryType.A,True,,9813,13936
QueryType.A,True,,7478,11930
QueryType.A,True,,9714,13808
QueryType.A,True,,10609,16154
QueryType.A,True,,8301,12666
QueryType.A,True,,9590,13827
QueryType.A,True,,7454,11670
QueryType.A,True,,10824,15075
QueryType.A,True,,7689,11935
QueryType.A,True,,8773,12969
QueryType.A,True,,12202,16637
QueryType.A,True,,8714,13080
QueryType.A,True,,7969,12266
QueryType.A,True,,9305,13495
QueryType.A,True,,8767,13005
QueryType.A,True,,10102,14309
QueryType.A,True,,8631,12848
QueryType.A,True,,10934,15382
QueryType.A,True,,9579,14180
QueryType.A,True,,8931,13205
QueryType.A,True,,9197,13401
QueryType.A,True,,7659,12200
QueryType.A,True,,8261,12665
QueryType.A,True,,9126,13323
QueryType.A,True,,9711,13869
QueryType.A,True,,9535,13987
QueryType.A,True,,7156,11391
QueryType.A,True,,9274,13498
QueryType.A,True,,10424,14728
QueryType.A,True,,8270,13357
QueryType.A,True,,10997,15061
QueryType.A,True,,9907,14171
QueryType.A,True,,7638,11921
QueryType.A,True,,9278,13702
QueryType.A,True,,7674,11828
QueryType.A,True,,8017,12649
QueryType.A,True,,9168,15535
QueryType.A,True,,8934,13286
QueryType.A,True,,11625,15788
QueryType.A,True,,7479,11757
QueryType.A,True,,8754,12921
QueryType.A,True,,10354,14513
QueryType.A,True,,8363,12540
QueryType.A,True,,11817,16040
QueryType.A,True,,7413,11914
QueryType.A,True,,9507,13827
QueryType.A,True,,9487,13821
QueryType.A,True,,7375,11573
QueryType.A,True,,9224,13582
QueryType.A,True,,8767,13181
QueryType.A,True,,7453,11690
QueryType.A,True,,9623,14139
QueryType.A,True,,10647,14814
QueryType.A,True,,9546,13728
QueryType.A,True,,7280,11454
QueryType.A,True,,7456,11575
QueryType.A,True,,11843,16776
QueryType.A,True,,7600,11848
QueryType.A,True,,7485,11856
QueryType.A,True,,13056,17256
QueryType.A,True,,7376,11691
QueryType.A,True,,9102,13420
QueryType.A,True,,7656,11907
QueryType.A,True,,7926,12144
QueryType.A,True,,9316,13490
QueryType.A,True,,8336,12653
QueryType.A,True,,17308,21476
QueryType.A,True,,7821,11991
QueryType.A,True,,7390,11631
QueryType.A,True,,9613,13933
QueryType.A,True,,7364,11863
QueryType.A,True,,9304,13714
QueryType.A,True,,6991,11287
QueryType.A,True,,9239,21637
QueryType.A,True,,9432,13608
QueryType.A,True,,7563,11792
QueryType.A,True,,9936,14156
QueryType.A,True,,7437,11825
QueryType.A,True,,7536,11668
QueryType.A,True,,8675,12852
QueryType.A,True,,9542,13727
QueryType.A,True,,7783,12041
QueryType.A,True,,11954,16145
QueryType.A,True,,7788,12836
QueryType.A,True,,9348,13481
QueryType.A,True,,7543,11986
QueryType.A,True,,9280,15574
QueryType.A,True,,11674,16028
QueryType.A,True,,7555,11685
QueryType.A,True,,9924,14286
QueryType.A,True,,7817,12246
QueryType.A,True,,8444,12814
QueryType.A,True,,10590,14809
QueryType.A,True,,8025,12374
QueryType.A,True,,11406,15659
QueryType.A,True,,8478,12757
QueryType.A,True,,8939,13187
QueryType.A,True,,9824,14320
QueryType.A,True,,8763,12957
QueryType.A,True,,10995,15249
QueryType.A,True,,8808,12859
QueryType.A,True,,9660,14015
QueryType.A,True,,10384,14478
QueryType.A,True,,7592,11740
QueryType.A,True,,8933,13641
QueryType.A,True,,11436,15726
QueryType.A,True,,8003,12246
QueryType.A,True,,9830,14063
QueryType.A,True,,11020,15178
QueryType.A,True,,7960,13066
QueryType.A,True,,9744,13837
QueryType.A,True,,7795,11950
QueryType.A,True,,9316,13390
QueryType.A,True,,7477,12096
QueryType.A,True,,8212,12322
QueryType.A,True,,11496,15608
QueryType.A,True,,8554,13015
QueryType.A,True,,11530,15734
QueryType.A,True,,8189,12851
QueryType.A,True,,8686,13191
QueryType.A,True,,9677,13834
QueryType.A,True,,7825,12050
QueryType.A,True,,11441,15507
QueryType.A,True,,8068,12405
QueryType.A,True,,8340,12745
QueryType.A,True,,9742,13846
QueryType.A,True,,7578,11761
QueryType.A,True,,8693,12961
QueryType.A,True,,8899,13222
QueryType.A,True,,9806,14097
QueryType.A,True,,10449,14578
QueryType.A,True,,8451,12655
QueryType.A,True,,7623,11742
QueryType.A,True,,10102,14247
QueryType.A,True,,8011,12482
QueryType.A,True,,9769,14254
QueryType.A,True,,9846,17129
QueryType.A,True,,8814,12983
QueryType.A,True,,9482,13695
QueryType.A,True,,7716,11944
QueryType.A,True,,10345,14543
QueryType.A,True,,7871,12341
QueryType.A,True,,7518,11871
QueryType.A,True,,11377,15970
QueryType.A,True,,8585,12620
QueryType.A,True,,9905,14122
QueryType.A,True,,6882,11175
QueryType.A,True,,7656,11868
QueryType.A,True,,9282,13410
QueryType.A,True,,8112,12554
QueryType.A,True,,9427,21743
QueryType.A,True,,10413,14832
QueryType.A,True,,7760,11972
QueryType.A,True,,9309,13523
QueryType.A,True,,7431,11690
QueryType.A,True,,8762,13002
QueryType.A,True,,10416,14565
QueryType.A,True,,13174,17598
QueryType.A,True,,10573,14948
QueryType.A,True,,8284,12681
QueryType.A,True,,8550,12728
QueryType.A,True,,13008,17394
QueryType.A,True,,7786,12924
QueryType.A,True,,9531,13819
QueryType.A,True,,9746,13954
QueryType.A,True,,7319,11475
QueryType.A,True,,9485,13909
QueryType.A,True,,7590,11778
QueryType.A,True,,9230,13508
QueryType.A,True,,8542,12886
QueryType.A,True,,7848,11973
QueryType.A,True,,11347,15954
QueryType.A,True,,7795,12113
QueryType.A,True,,8672,13007
QueryType.A,True,,15304,19473
QueryType.A,True,,7506,11843
QueryType.A,True,,9584,13788
QueryType.A,True,,8129,12416
QueryType.A,True,,9540,13625
QueryType.A,True,,11543,15833
QueryType.A,True,,7477,12041
QueryType.A,True,,9361,13760
QueryType.A,True,,7550,11688
QueryType.A,True,,7211,11377
QueryType.A,True,,9968,14266
QueryType.A,True,,10175,14708
QueryType.A,True,,9297,15466
QueryType.A,True,,8191,12675
QueryType.A,True,,7388,11543
QueryType.A,True,,9298,14262
QueryType.A,True,,7618,11945
QueryType.A,True,,10278,14585
QueryType.A,True,,9935,14246
QueryType.A,True,,9544,13812
QueryType.A,True,,9317,13465
QueryType.A,True,,7539,11892
QueryType.A,True,,7592,11888
QueryType.A,True,,10250,14466
QueryType.A,True,,7679,11950
QueryType.A,True,,12589,16957
QueryType.A,True,,9937,14072
QueryType.A,True,,8290,12572
QueryType.A,True,,9326,13695
QueryType.A,True,,7743,11993
QueryType.A,True,,10289,14510
QueryType.A,True,,7502,11888
QueryType.A,True,,9983,14136
QueryType.A,True,,9269,13548
QueryType.A,True,,7631,11974
QueryType.A,True,,9384,13543
QueryType.A,True,,8194,12474
QueryType.A,True,,7722,12100
QueryType.A,True,,9380,13524
QueryType.A,True,,10647,15085
QueryType.A,True,,10886,15179
QueryType.A,True,,8433,13396
QueryType.A,True,,7331,11618
QueryType.A,True,,9938,14448
QueryType.A,True,,8635,12733
QueryType.A,True,,8800,12940
QueryType.A,True,,11286,15526
QueryType.A,True,,7792,12048
QueryType.A,True,,9481,13751
QueryType.A,True,,9337,13859
QueryType.A,True,,10742,14988
QueryType.A,True,,9472,13653
QueryType.A,True,,8256,12491
QueryType.A,True,,14232,26720
QueryType.A,True,,7846,12122
QueryType.A,True,,6995,11271
QueryType.A,True,,9554,13820
QueryType.A,True,,7558,11932
QueryType.A,True,,10856,15307
QueryType.A,True,,7726,12008
QueryType.A,True,,10406,14780
QueryType.A,True,,9625,14380
QueryType.A,True,,8644,15009
QueryType.A,True,,11445,15640
QueryType.A,True,,9411,13703
QueryType.A,True,,7437,11689
QueryType.A,True,,9152,13434
QueryType.A,True,,9812,13995
QueryType.A,True,,7577,12586
QueryType.A,True,,9559,13646
QueryType.A,True,,7478,11605
QueryType.A,True,,10853,15173
QueryType.A,True,,7611,12208
QueryType.A,True,,7582,11712
QueryType.A,True,,11561,15731
QueryType.A,True,,7429,11783
QueryType.A,True,,9563,13657
QueryType.A,True,,8952,13223
QueryType.A,True,,7697,12112
QueryType.A,True,,10075,14212
QueryType.A,True,,7765,12015
QueryType.A,True,,11247,15480
QueryType.A,True,,9063,13165
QueryType.A,True,,8110,12263
QueryType.A,True,,9570,13762
QueryType.A,True,,8737,13035
QueryType.A,True,,9568,13648
QueryType.A,True,,8662,12971
QueryType.A,True,,10277,14587
QueryType.A,True,,9747,14136
QueryType.A,True,,7523,18273
QueryType.A,True,,7544,11692
QueryType.A,True,,9422,13780
QueryType.A,True,,9543,13705
QueryType.A,True,,9787,13966
QueryType.A,True,,13686,19013
QueryType.A,True,,6975,11434
QueryType.A,True,,9252,13562
QueryType.A,True,,7373,11645
QueryType.A,True,,9384,13794
QueryType.A,True,,7623,11852
QueryType.A,True,,7873,12110
QueryType.A,True,,12323,16558
QueryType.A,True,,7371,11730
QueryType.A,True,,10255,14363
QueryType.A,True,,8862,13113
QueryType.A,True,,8100,12332
QueryType.A,True,,9423,13687
QueryType.A,True,,7826,12041
QueryType.A,True,,21865,26088
QueryType.A,True,,9302,13637
QueryType.A,True,,7771,12419
QueryType.A,True,,10765,17188
QueryType.A,True,,8004,12481
QueryType.A,True,,7725,11796
QueryType.A,True,,9421,13613
QueryType.A,True,,9228,13549
QueryType.A,True,,11091,15417
QueryType.A,True,,7528,11721
QueryType.A,True,,7289,11616
QueryType.A,True,,9597,13744
QueryType.A,True,,9085,14370
QueryType.A,True,,10136,14329
QueryType.A,True,,9959,14191
QueryType.A,True,,7673,11903
QueryType.A,True,,10094,14686
QueryType.A,True,,8245,12468
QueryType.A,True,,11509,15703
QueryType.A,True,,8465,12755
QueryType.A,True,,10486,14530
QueryType.A,True,,12338,24525
QueryType.A,True,,8676,12977
QueryType.A,True,,9260,13892
QueryType.A,True,,8429,12579
QueryType.A,True,,7884,11972
QueryType.A,True,,9266,13621
QueryType.A,True,,7252,11545
QueryType.A,True,,10408,14546
QueryType.A,True,,9259,13490
QueryType.A,True,,7380,11681
QueryType.A,True,,9276,13501
QueryType.A,True,,9754,14047
QueryType.A,True,,7410,11725
QueryType.A,True,,9847,14044
QueryType.A,True,,9567,13771
QueryType.A,True,,10493,14827
QueryType.A,True,,8664,12819
QueryType.A,True,,7848,11938
QueryType.A,True,,10421,15340
QueryType.A,True,,7406,11607
QueryType.A,True,,10329,14608
QueryType.A,True,,10025,14409
QueryType.A,True,,8652,12782
QueryType.A,True,,10896,15131
QueryType.A,True,,7438,11835
QueryType.A,True,,9621,13919
QueryType.A,True,,8825,13083
QueryType.A,True,,7763,11909
QueryType.A,True,,11340,15463
QueryType.A,True,,7914,12177
QueryType.A,True,,7556,11810
QueryType.A,True,,9125,13506
QueryType.A,True,,7678,13989
QueryType.A,True,,16012,20250
QueryType.A,True,,9399,13927
QueryType.A,True,,10114,14484
QueryType.A,True,,9206,13464
QueryType.A,True,,10189,14404
QueryType.A,True,,9341,13591
QueryType.A,True,,9192,13617
QueryType.A,True,,7397,11579
QueryType.A,True,,9409,13611
QueryType.A,True,,10384,14765
QueryType.A,True,,11469,15737
QueryType.A,True,,7689,13168
QueryType.A,True,,9134,13739
QueryType.A,True,,10822,15004
QueryType.A,True,,7491,11758
QueryType.A,True,,9523,13636
QueryType.A,True,,9580,13991
QueryType.A,True,,7498,11693
QueryType.A,True,,9470,13648
QueryType.A,True,,7880,12253
QueryType.A,True,,7954,12153
QueryType.A,True,,9351,13683
QueryType.A,True,,7556,11738
QueryType.A,True,,11202,15397
QueryType.A,True,,7658,12110
QueryType.A,True,,7171,11417
QueryType.A,True,,8886,13036
QueryType.A,True,,8429,12588
QueryType.A,True,,9607,13959
QueryType.A,True,,8207,12293
QueryType.A,True,,11329,15547
QueryType.A,True,,10178,14271
QueryType.A,True,,7452,11974
QueryType.A,True,,9653,14047
QueryType.A,True,,8741,13154
QueryType.A,True,,7413,11784
QueryType.A,True,,9397,13972
QueryType.A,True,,9649,13896
QueryType.A,True,,11899,17079
QueryType.A,True,,8716,12851
QueryType.A,True,,7996,12268
QueryType.A,True,,9260,13436
QueryType.A,True,,8407,12731
QueryType.A,True,,7416,11564
QueryType.A,True,,14082,26426
QueryType.A,True,,7696,12073
QueryType.A,True,,9391,13610
QueryType.A,True,,7698,12045
QueryType.A,True,,7457,12147
QueryType.A,True,,9664,16508
QueryType.A,True,,8502,12827
QueryType.A,True,,11120,15364
QueryType.A,True,,7408,11771
QueryType.A,True,,9721,14040
QueryType.A,True,,15894,20095
QueryType.A,True,,8076,12437
QueryType.A,True,,9859,14166
QueryType.A,True,,8275,12455
QueryType.A,True,,10044,14213
QueryType.A,True,,9523,13726
QueryType.A,True,,7689,12052
QueryType.A,True,,9814,14027
QueryType.A,True,,7488,11914
QueryType.A,True,,7557,11864
QueryType.A,True,,10236,14460
QueryType.A,True,,9677,14928
QueryType.A,True,,8225,12771
QueryType.A,True,,9146,13313
QueryType.A,True,,8923,13455
QueryType.A,True,,10199,14459
QueryType.A,True,,7781,12129
QueryType.A,True,,7538,11723
QueryType.A,True,,12861,17089
QueryType.A,True,,7956,12266
QueryType.A,True,,10104,14513
QueryType.A,True,,7447,11739
QueryType.A,True,,7326,11595
QueryType.A,True,,9987,14127
QueryType.A,True,,7497,11706
QueryType.A,True,,12483,16635
QueryType.A,True,,8454,12612
QueryType.A,True,,8076,12600
QueryType.A,True,,9378,13825
QueryType.A,True,,7405,11649
QueryType.A,True,,9561,13858
QueryType.A,True,,7379,11581
QueryType.A,True,,9733,14027
QueryType.A,True,,10482,14692
QueryType.A,True,,7637,12016
QueryType.A,True,,8505,12605
QueryType.A,True,,9978,14273
QueryType.A,True,,9347,13416
QueryType.A,True,,9953,15219
QueryType.A,True,,10330,14481
QueryType.A,True,,8153,12640
QueryType.A,True,,10961,15057
QueryType.A,True,,8108,12399
QueryType.A,True,,10164,14340
QueryType.A,True,,8007,12437
QueryType.A,True,,8289,14503
QueryType.A,True,,12017,16184
QueryType.A,True,,8030,12417
QueryType.A,True,,10134,14498
QueryType.A,True,,7689,11859
QueryType.A,True,,7935,12238
QueryType.A,True,,9591,13683
QueryType.A,True,,8097,12652
QueryType.A,True,,12035,16262
QueryType.A,True,,7420,11958
QueryType.A,True,,9084,13386
QueryType.A,True,,9451,13679
QueryType.A,True,,8603,12691
QueryType.A,True,,8293,12462
QueryType.A,True,,11235,15475
QueryType.A,True,,10476,14774
QueryType.A,True,,9490,13584
QueryType.A,True,,8192,12389
QueryType.A,True,,7618,11943
QueryType.A,True,,10254,14742
QueryType.A,True,,8311,13284
QueryType.A,True,,9568,13966
QueryType.A,True,,23938,251819
QueryType.A,True,,9622,17121
QueryType.A,True,,9535,14232
QueryType.A,True,,7883,12409
QueryType.A,True,,11294,15464
QueryType.A,True,,8010,12879
QueryType.A,True,,7497,11695
QueryType.A,True,,11748,16269
QueryType.A,True,,7925,12156
QueryType.A,True,,10658,15033
QueryType.A,True,,8325,12995
QueryType.A,True,,7851,12139
QueryType.A,True,,10598,15086
QueryType.A,True,,7827,12139
QueryType.A,True,,9260,13521
QueryType.A,True,,10346,14585
QueryType.A,True,,7723,12104
QueryType.A,True,,11027,15314
QueryType.A,True,,7559,11730
QueryType.A,True,,7900,12298
QueryType.A,True,,10749,15369
QueryType.A,True,,9995,14438
QueryType.A,True,,9361,13624
QueryType.A,True,,8540,13372
QueryType.A,True,,7727,13195
QueryType.A,True,,9446,13607
QueryType.A,True,,7657,11826
QueryType.A,True,,9676,14128
QueryType.A,True,,9513,16117
QueryType.A,True,,9179,13544
QueryType.A,True,,10836,15121
QueryType.A,True,,9870,14141
QueryType.A,True,,10491,14717
QueryType.A,True,,7939,12423
QueryType.A,True,,7865,12026
QueryType.A,True,,16445,20623
QueryType.A,True,,8667,13462
QueryType.A,True,,8871,13032
QueryType.A,True,,10119,14258
QueryType.A,True,,7828,12128
QueryType.A,True,,10690,14984
QueryType.A,True,,7898,12175
QueryType.A,True,,21072,25217
QueryType.A,True,,11971,16258
QueryType.A,True,,7995,12343
QueryType.A,True,,9543,14130
QueryType.A,True,,7243,11367
QueryType.A,True,,7628,11852
QueryType.A,True,,13072,17191
QueryType.A,True,,9864,14068
QueryType.A,True,,9494,13710
QueryType.A,True,,9241,14388
QueryType.A,True,,7367,11493
QueryType.A,True,,10493,14633
QueryType.A,True,,9094,13180
QueryType.A,True,,10618,15134
QueryType.A,True,,9601,13833
QueryType.A,True,,7844,12125
QueryType.A,True,,9454,13630
QueryType.A,True,,7446,11753
QueryType.A,True,,7673,11840
QueryType.A,True,,9706,14037
QueryType.A,True,,7987,12217
QueryType.A,True,,14272,18526
QueryType.A,True,,7457,11862
QueryType.A,True,,7551,11770
QueryType.A,True,,10582,14822
QueryType.A,True,,8271,12705
QueryType.A,True,,9246,13283
QueryType.A,True,,7838,11995
QueryType.A,True,,16756,20957
QueryType.A,True,,10670,14938
QueryType.A,True,,7635,11824
QueryType.A,True,,11537,15789
QueryType.A,True,,7997,12288
QueryType.A,True,,7550,11719
QueryType.A,True,,9694,13817
QueryType.A,True,,9737,22719
QueryType.A,True,,9696,17108
QueryType.A,True,,8347,13273
QueryType.A,True,,8925,13146
QueryType.A,True,,10096,14338
QueryType.A,True,,9340,13593
QueryType.A,True,,8821,13251
QueryType.A,True,,11115,15395
QueryType.A,True,,8751,12901
QueryType.A,True,,9555,13749
QueryType.A,True,,7894,12200
QueryType.A,True,,8664,12896
QueryType.A,True,,10660,15029
QueryType.A,True,,7650,11882
QueryType.A,True,,11703,15968
QueryType.A,True,,7587,11869
QueryType.A,True,,7055,11228
QueryType.A,True,,9384,13650
QueryType.A,True,,7599,11919
QueryType.A,True,,15005,19311
QueryType.A,True,,7426,11728
QueryType.A,True,,9937,14142
QueryType.A,True,,9219,13522
QueryType.A,True,,7531,11685
QueryType.A,True,,10309,14752
QueryType.A,True,,7740,12004
QueryType.A,True,,8021,12237
