group,dataset,dataset_id,scenario,property,aether_pass,veridns_pass,matches_aether,aether_errors,veridns_errors,oracle
top-10,org.br,top-10/org.br,NS_UPDATE,hops,True,True,True,,lame_delegation|rewrite_blackholing,Aether
top-10,org.br,top-10/org.br,NS_UPDATE,rewrites,True,True,True,,lame_delegation|rewrite_blackholing,Aether
top-10,org.br,top-10/org.br,NS_UPDATE,lame_delegation,True,False,False,,lame_delegation|rewrite_blackholing,Aether
top-10,org.br,top-10/org.br,NS_UPDATE,rewrite_blackholing,True,False,False,,lame_delegation|rewrite_blackholing,Aether
top-10,org.br,top-10/org.br,NS_UPDATE,rewrite_loop,True,True,True,,lame_delegation|rewrite_blackholing,Aether
top-10,org.br,top-10/org.br,NS_UPDATE,delegation_consistency,True,True,True,,lame_delegation|rewrite_blackholing,Aether
top-10,org.br,top-10/org.br,CNAME_UPDATE,hops,True,True,True,,rewrite_blackholing,Aether
top-10,org.br,top-10/org.br,CNAME_UPDATE,rewrites,True,True,True,,rewrite_blackholing,Aether
top-10,org.br,top-10/org.br,CNAME_UPDATE,lame_delegation,True,True,True,,rewrite_blackholing,Aether
top-10,org.br,top-10/org.br,CNAME_UPDATE,rewrite_blackholing,True,False,False,,rewrite_blackholing,Aether
top-10,org.br,top-10/org.br,CNAME_UPDATE,rewrite_loop,True,True,True,,rewrite_blackholing,Aether
top-10,org.br,top-10/org.br,CNAME_UPDATE,delegation_consistency,True,True,True,,rewrite_blackholing,Aether
