tool,group,dataset,dataset_id,scenario,status,zone_files,updated_zone_file,rr_count,initial_total_ms,incremental_ms,full_update_ms,properties,initial_property_pass,incremental_property_pass,initial_errors,incremental_errors,detail
Aether,files-500-1000,weblog.com,files-500-1000/weblog.com,NS_UPDATE,ok,,3cministries.weblog.com..txt,,158.962,0.483,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation,,num_lec=2829; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__weblog.com/NS_UPDATE/stderr.log
Aether,files-500-1000,weblog.com,files-500-1000/weblog.com,CNAME_UPDATE,skipped,,,,,,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,,,,,no CNAME record
Aether,files-500-1000,wisc.edu,files-500-1000/wisc.edu,A_ADD,ok,,333ecm.wisc.edu..txt,,655.372,1.0539999999999998,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation|rewrites,,num_lec=5451; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__wisc.edu/A_ADD/stderr.log
Aether,files-500-1000,wisc.edu,files-500-1000/wisc.edu,A_UPDATE,ok,,333ecm.wisc.edu..txt,,600.413,0.535,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation|rewrites,,num_lec=5450; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__wisc.edu/A_UPDATE/stderr.log
Aether,files-500-1000,wisc.edu,files-500-1000/wisc.edu,NS_UPDATE,ok,,333ecm.wisc.edu..txt,,628.903,0.773,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation|rewrites,,num_lec=5450; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__wisc.edu/NS_UPDATE/stderr.log
Aether,files-500-1000,wisc.edu,files-500-1000/wisc.edu,CNAME_UPDATE,error,,,,,,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,,,,,exit=101; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__wisc.edu/CNAME_UPDATE/stderr.log
Aether,files-500-1000,wopert.com,files-500-1000/wopert.com,A_ADD,ok,,0cob9yz.wopert.com..txt,,120.598,0.296,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,,num_lec=2008; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__wopert.com/A_ADD/stderr.log
Aether,files-500-1000,wopert.com,files-500-1000/wopert.com,A_UPDATE,ok,,0cob9yz.wopert.com..txt,,122.515,0.07100000000000001,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,,num_lec=2007; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__wopert.com/A_UPDATE/stderr.log
Aether,files-500-1000,wopert.com,files-500-1000/wopert.com,NS_UPDATE,ok,,wopert.com..txt,,119.368,0.222,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,,num_lec=2007; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__wopert.com/NS_UPDATE/stderr.log
Aether,files-500-1000,wopert.com,files-500-1000/wopert.com,CNAME_UPDATE,skipped,,,,,,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,,,,,no CNAME record
Aether,files-500-1000,wroc.pl,files-500-1000/wroc.pl,A_ADD,ok,,2012.wroc.pl..txt,,683.289,0.9249999999999999,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation|rewrites,,num_lec=5024; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__wroc.pl/A_ADD/stderr.log
Aether,files-500-1000,wroc.pl,files-500-1000/wroc.pl,A_UPDATE,ok,,2012.wroc.pl..txt,,724.338,0.76,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation|rewrites,,num_lec=5023; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__wroc.pl/A_UPDATE/stderr.log
Aether,files-500-1000,wroc.pl,files-500-1000/wroc.pl,NS_UPDATE,ok,,2012.wroc.pl..txt,,719.38,1.0959999999999999,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation|rewrites,,num_lec=5023; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__wroc.pl/NS_UPDATE/stderr.log
Aether,files-500-1000,wroc.pl,files-500-1000/wroc.pl,CNAME_UPDATE,ok,,accord.wroc.pl..txt,,718.728,0.76,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation|rewrites,,num_lec=5023; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__wroc.pl/CNAME_UPDATE/stderr.log
Aether,files-500-1000,wroclaw.pl,files-500-1000/wroclaw.pl,A_ADD,ok,,2mserwis.wroclaw.pl..txt,,340.09899999999993,0.227,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,,num_lec=3249; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__wroclaw.pl/A_ADD/stderr.log
